time,temperature,humidity,windspeed,uvindex,devicename
04/21/2022 15:15:00,15.7,51.47,8.7,4,weather-pro-10
04/21/2022 15:20:00,15.6,50.29,8.7,4,weather-pro-10
04/21/2022 15:25:00,15.7,50.58,9.4,4,weather-pro-10
04/21/2022 15:30:00,14.2,51.72,9,4,weather-pro-10
04/21/2022 15:35:00,15.8,52.21,8.7,4,weather-pro-10
04/21/2022 15:40:00,15.7,50.58,8.9,4,weather-pro-10
04/21/2022 15:45:00,14.4,51.29,8.9,4,weather-pro-10
04/21/2022 15:50:00,14.1,51.68,10.1,4,weather-pro-10
04/21/2022 15:55:00,15.1,50.81,9.7,4,weather-pro-10
04/21/2022 16:00:00,15,51.21,11.2,4,weather-pro-10
04/21/2022 16:05:00,14.3,51.96,10.9,4,weather-pro-10
04/21/2022 16:10:00,14.5,51.64,11.7,4,weather-pro-10
04/21/2022 16:15:00,14.8,50.84,11.4,4,weather-pro-10
04/21/2022 16:20:00,14.2,51.78,12.1,4,weather-pro-10
04/21/2022 16:25:00,14.8,50.52,10.4,4,weather-pro-10
04/21/2022 16:30:00,15.6,50.35,11.6,4,weather-pro-10
04/21/2022 16:35:00,14.7,51.79,10.5,4,weather-pro-10
04/21/2022 16:40:00,14.2,50.57,12,4,weather-pro-10
04/21/2022 16:45:00,15.3,50.72,10.4,4,weather-pro-10
04/21/2022 16:50:00,14.9,50.45,12,4,weather-pro-10
04/21/2022 16:55:00,15.9,51.13,11.8,4,weather-pro-10
04/21/2022 17:00:00,14.2,57.62,4.3,1,weather-pro-10
04/21/2022 17:05:00,14.8,57.69,5.2,1,weather-pro-10
04/21/2022 17:10:00,13.6,58.29,3.7,1,weather-pro-10
04/21/2022 17:15:00,13.6,57.21,4.6,1,weather-pro-10
04/21/2022 17:20:00,14.4,56.74,3.8,1,weather-pro-10
04/21/2022 17:25:00,14,57.9,4.2,1,weather-pro-10
04/21/2022 17:30:00,14.6,56.65,4.5,1,weather-pro-10
04/21/2022 17:35:00,13.7,58.09,4,1,weather-pro-10
04/21/2022 17:40:00,13.7,58.44,5.1,1,weather-pro-10
04/21/2022 17:45:00,14.8,56.97,4,1,weather-pro-10
04/21/2022 17:50:00,15.2,58.09,3.9,1,weather-pro-10
04/21/2022 17:55:00,14.4,56.68,4,1,weather-pro-10
04/21/2022 18:00:00,13,66.93,13,1,weather-pro-10
04/21/2022 18:05:00,13.8,67.18,12.1,1,weather-pro-10
04/21/2022 18:10:00,12,66.98,13.2,1,weather-pro-10
04/21/2022 18:15:00,13.8,67.36,12.2,1,weather-pro-10
04/21/2022 18:20:00,12.9,67.62,13.4,1,weather-pro-10
04/21/2022 18:25:00,12.8,66.29,13.3,1,weather-pro-10
04/21/2022 18:30:00,13.4,67.35,12.4,1,weather-pro-10
04/21/2022 18:35:00,12.7,67.88,13.1,1,weather-pro-10
04/21/2022 18:40:00,13.3,67.82,12.2,1,weather-pro-10
04/21/2022 18:45:00,13.4,67.54,13.1,1,weather-pro-10
04/21/2022 18:50:00,12.6,67.5,12.2,1,weather-pro-10
04/21/2022 18:55:00,12.1,66.08,13.8,1,weather-pro-10
04/21/2022 19:00:00,12,71.47,5.4,0,weather-pro-10
04/21/2022 19:05:00,11.1,71.27,5.1,0,weather-pro-10
04/21/2022 19:10:00,11.8,70.99,4.5,0,weather-pro-10
04/21/2022 19:15:00,11.8,70.63,5.2,0,weather-pro-10
04/21/2022 19:20:00,12.9,70.5,6.1,0,weather-pro-10
04/21/2022 19:25:00,12.2,71.97,5.4,0,weather-pro-10
04/21/2022 19:30:00,11.6,71.99,5,0,weather-pro-10
04/21/2022 19:35:00,11.1,71.7,5.1,0,weather-pro-10
04/21/2022 19:40:00,12.6,72.25,6.4,0,weather-pro-10
04/21/2022 19:45:00,12.3,71.77,6.3,0,weather-pro-10
04/21/2022 19:50:00,12.8,71.61,6,0,weather-pro-10
04/21/2022 19:55:00,11.8,71.05,6.3,0,weather-pro-10
04/21/2022 20:00:00,11.4,77.2,3.6,0,weather-pro-10
04/21/2022 20:05:00,12.2,77.48,3.9,0,weather-pro-10
04/21/2022 20:10:00,11.6,76.59,4.1,0,weather-pro-10
04/21/2022 20:15:00,10.6,77.88,4.5,0,weather-pro-10
04/21/2022 20:20:00,12.2,76.65,3.9,0,weather-pro-10
04/21/2022 20:25:00,10.6,76.91,4.1,0,weather-pro-10
04/21/2022 20:30:00,10.5,76.35,2.8,0,weather-pro-10
04/21/2022 20:35:00,12.3,77.3,3.2,0,weather-pro-10
04/21/2022 20:40:00,12,77.03,2.9,0,weather-pro-10
04/21/2022 20:45:00,12.3,77.66,4,0,weather-pro-10
04/21/2022 20:50:00,10.7,77.51,4.1,0,weather-pro-10
04/21/2022 20:55:00,11.8,77.05,4.1,0,weather-pro-10
04/21/2022 21:00:00,11,76.36,9.4,0,weather-pro-10
04/21/2022 21:05:00,11.8,76.7,8.8,0,weather-pro-10
04/21/2022 21:10:00,11.1,76.14,8.7,0,weather-pro-10
04/21/2022 21:15:00,11.1,76.25,9.3,0,weather-pro-10
04/21/2022 21:20:00,11.8,77.12,9.7,0,weather-pro-10
04/21/2022 21:25:00,11.3,76.09,9.6,0,weather-pro-10
04/21/2022 21:30:00,11,76.6,9.4,0,weather-pro-10
04/21/2022 21:35:00,11.2,77.32,9.3,0,weather-pro-10
04/21/2022 21:40:00,10.7,77.1,9.2,0,weather-pro-10
04/21/2022 21:45:00,10.7,75.64,8.5,0,weather-pro-10
04/21/2022 21:50:00,10.5,77.1,9.4,0,weather-pro-10
04/21/2022 21:55:00,10.5,76.58,9.9,0,weather-pro-10
04/21/2022 22:00:00,11,81.75,5.4,0,weather-pro-10
04/21/2022 22:05:00,10,81.51,4.7,0,weather-pro-10
04/21/2022 22:10:00,11.6,81.54,6.3,0,weather-pro-10
04/21/2022 22:15:00,10.4,81.88,5,0,weather-pro-10
04/21/2022 22:20:00,11.9,82.42,6.2,0,weather-pro-10
04/21/2022 22:25:00,10.1,82.53,6.3,0,weather-pro-10
04/21/2022 22:30:00,11.6,82.34,6.4,0,weather-pro-10
04/21/2022 22:35:00,11.8,81.25,4.4,0,weather-pro-10
04/21/2022 22:40:00,11.7,80.89,6.2,0,weather-pro-10
04/21/2022 22:45:00,11.7,81.02,4.6,0,weather-pro-10
04/21/2022 22:50:00,11.8,81.5,4.9,0,weather-pro-10
04/21/2022 22:55:00,11.7,82,6.1,0,weather-pro-10
04/21/2022 23:00:00,9.2,89.53,6.4,0,weather-pro-10
04/21/2022 23:05:00,10.2,90.48,5.8,0,weather-pro-10
04/21/2022 23:10:00,9.5,89.64,6.6,0,weather-pro-10
04/21/2022 23:15:00,9,88.7,6,0,weather-pro-10
04/21/2022 23:20:00,8.9,90,5.9,0,weather-pro-10
04/21/2022 23:25:00,9.5,90.36,7.2,0,weather-pro-10
04/21/2022 23:30:00,9.6,88.96,5.9,0,weather-pro-10
04/21/2022 23:35:00,9.5,90.04,5.6,0,weather-pro-10
04/21/2022 23:40:00,10.1,90.04,6.9,0,weather-pro-10
04/21/2022 23:45:00,8.3,88.97,6.5,0,weather-pro-10
04/21/2022 23:50:00,9.1,89.57,5.5,0,weather-pro-10
04/21/2022 23:55:00,9.9,89.62,6.2,0,weather-pro-10
04/22/2022 00:00:00,10,93.5,3.6,0,weather-pro-10
04/22/2022 00:05:00,9.2,93.8,4.1,0,weather-pro-10
04/22/2022 00:10:00,10.5,93.45,4.3,0,weather-pro-10
04/22/2022 00:15:00,10.5,92.77,2.8,0,weather-pro-10
04/22/2022 00:20:00,9.9,92.81,4.2,0,weather-pro-10
04/22/2022 00:25:00,9.6,92.64,4.1,0,weather-pro-10
04/22/2022 00:30:00,9.4,94.21,3.7,0,weather-pro-10
04/22/2022 00:35:00,10.7,93.34,4,0,weather-pro-10
04/22/2022 00:40:00,10.6,93.63,3.2,0,weather-pro-10
04/22/2022 00:45:00,9,93.43,3,0,weather-pro-10
04/22/2022 00:50:00,10.8,94.46,3.5,0,weather-pro-10
04/22/2022 00:55:00,9.2,94.06,4,0,weather-pro-10
04/22/2022 01:00:00,9,100,5.4,0,weather-pro-10
04/22/2022 01:05:00,9.5,100,4.6,0,weather-pro-10
04/22/2022 01:10:00,9.6,100,6.1,0,weather-pro-10
04/22/2022 01:15:00,8.2,100,5.3,0,weather-pro-10
04/22/2022 01:20:00,9.5,100,6.2,0,weather-pro-10
04/22/2022 01:25:00,9.7,100,4.7,0,weather-pro-10
04/22/2022 01:30:00,9.9,99.03,6.1,0,weather-pro-10
04/22/2022 01:35:00,9.3,100,4.8,0,weather-pro-10
04/22/2022 01:40:00,8.3,100,6.4,0,weather-pro-10
04/22/2022 01:45:00,8.6,100,4.5,0,weather-pro-10
04/22/2022 01:50:00,9.4,100,4.6,0,weather-pro-10
04/22/2022 01:55:00,8,100,5,0,weather-pro-10
04/22/2022 02:00:00,8.6,98.41,5.8,0,weather-pro-10
04/22/2022 02:05:00,7.7,97.83,6.7,0,weather-pro-10
04/22/2022 02:10:00,8.9,98.91,5.6,0,weather-pro-10
04/22/2022 02:15:00,7.7,98.46,6.7,0,weather-pro-10
04/22/2022 02:20:00,8.9,99.07,6.7,0,weather-pro-10
04/22/2022 02:25:00,8.7,98.15,6.3,0,weather-pro-10
04/22/2022 02:30:00,8.6,99.25,6.5,0,weather-pro-10
04/22/2022 02:35:00,9.3,98.62,5.5,0,weather-pro-10
04/22/2022 02:40:00,9.1,97.69,5.7,0,weather-pro-10
04/22/2022 02:45:00,9.1,98.55,5.3,0,weather-pro-10
04/22/2022 02:50:00,7.9,98.97,5.6,0,weather-pro-10
04/22/2022 02:55:00,9.2,97.49,6.6,0,weather-pro-10
04/22/2022 03:00:00,9,100,3.6,0,weather-pro-10
04/22/2022 03:05:00,9.8,100,3.1,0,weather-pro-10
04/22/2022 03:10:00,8.3,99.16,3.4,0,weather-pro-10
04/22/2022 03:15:00,8.7,99.05,4.1,0,weather-pro-10
04/22/2022 03:20:00,8.8,100,4.5,0,weather-pro-10
04/22/2022 03:25:00,8.1,99.96,2.7,0,weather-pro-10
04/22/2022 03:30:00,9.1,100,3.3,0,weather-pro-10
04/22/2022 03:35:00,9.9,99.39,3.2,0,weather-pro-10
04/22/2022 03:40:00,8.1,100,2.9,0,weather-pro-10
04/22/2022 03:45:00,8.7,99.41,3.7,0,weather-pro-10
04/22/2022 03:50:00,9.5,100,2.7,0,weather-pro-10
04/22/2022 03:55:00,9.7,99.26,4.2,0,weather-pro-10
04/22/2022 04:00:00,9,100,3.6,0,weather-pro-10
04/22/2022 04:05:00,9.7,99.34,3.3,0,weather-pro-10
04/22/2022 04:10:00,10,100,3.6,0,weather-pro-10
04/22/2022 04:15:00,9.3,99.79,3.8,0,weather-pro-10
04/22/2022 04:20:00,9.6,100,4.4,0,weather-pro-10
04/22/2022 04:25:00,9.8,100,3.4,0,weather-pro-10
04/22/2022 04:30:00,8.1,99.48,2.7,0,weather-pro-10
04/22/2022 04:35:00,8.8,99.86,2.9,0,weather-pro-10
04/22/2022 04:40:00,8.3,99.53,4.1,0,weather-pro-10
04/22/2022 04:45:00,9.6,100,3.9,0,weather-pro-10
04/22/2022 04:50:00,8.7,99.23,2.6,0,weather-pro-10
04/22/2022 04:55:00,9.2,99.94,3.6,0,weather-pro-10
04/22/2022 05:00:00,8.6,97.91,5.8,0,weather-pro-10
04/22/2022 05:05:00,9.5,98.36,6.5,0,weather-pro-10
04/22/2022 05:10:00,9.1,97.65,6.8,0,weather-pro-10
04/22/2022 05:15:00,7.8,97.98,6.4,0,weather-pro-10
04/22/2022 05:20:00,9.2,97.31,5.1,0,weather-pro-10
04/22/2022 05:25:00,8.9,96.93,5.3,0,weather-pro-10
04/22/2022 05:30:00,7.9,98.22,6.1,0,weather-pro-10
04/22/2022 05:35:00,8.6,97.97,6.5,0,weather-pro-10
04/22/2022 05:40:00,9,97.66,6.6,0,weather-pro-10
04/22/2022 05:45:00,8.7,97.77,5.9,0,weather-pro-10
04/22/2022 05:50:00,8.1,98.09,5.9,0,weather-pro-10
04/22/2022 05:55:00,9.3,97.91,5.2,0,weather-pro-10
04/22/2022 06:00:00,9,100,5.4,0,weather-pro-10
04/22/2022 06:05:00,10,99.09,5,0,weather-pro-10
04/22/2022 06:10:00,8.5,100,4.8,0,weather-pro-10
04/22/2022 06:15:00,8.1,100,6.3,0,weather-pro-10
04/22/2022 06:20:00,9,100,5.1,0,weather-pro-10
04/22/2022 06:25:00,9.2,99.64,5.8,0,weather-pro-10
04/22/2022 06:30:00,9.3,99.75,6.1,0,weather-pro-10
04/22/2022 06:35:00,8.9,100,6.1,0,weather-pro-10
04/22/2022 06:40:00,9,99.36,5.3,0,weather-pro-10
04/22/2022 06:45:00,8.5,99.09,4.7,0,weather-pro-10
04/22/2022 06:50:00,8.4,99.48,5.8,0,weather-pro-10
04/22/2022 06:55:00,8.9,100,4.8,0,weather-pro-10
04/22/2022 07:00:00,10,93.5,7.6,0,weather-pro-10
04/22/2022 07:05:00,9.4,93.65,7.1,0,weather-pro-10
04/22/2022 07:10:00,10.6,92.74,7.7,0,weather-pro-10
04/22/2022 07:15:00,9.4,94.11,6.6,0,weather-pro-10
04/22/2022 07:20:00,10.4,93.71,8.5,0,weather-pro-10
04/22/2022 07:25:00,9.7,94.39,8.4,0,weather-pro-10
04/22/2022 07:30:00,10.5,94.12,7.6,0,weather-pro-10
04/22/2022 07:35:00,10.2,93,7,0,weather-pro-10
04/22/2022 07:40:00,9.4,94.04,7,0,weather-pro-10
04/22/2022 07:45:00,10.2,94.42,7,0,weather-pro-10
04/22/2022 07:50:00,10.3,92.87,6.6,0,weather-pro-10
04/22/2022 07:55:00,9.1,93.5,7.4,0,weather-pro-10
04/22/2022 08:00:00,9.9,93.97,12.6,2,weather-pro-10
04/22/2022 08:05:00,9.4,94.3,13.5,2,weather-pro-10
04/22/2022 08:10:00,10.2,94.07,12,2,weather-pro-10
04/22/2022 08:15:00,9.1,93.26,12.7,2,weather-pro-10
04/22/2022 08:20:00,10.8,93.44,13.5,2,weather-pro-10
04/22/2022 08:25:00,10.2,93.53,12.2,2,weather-pro-10
04/22/2022 08:30:00,9.7,94.87,12.2,2,weather-pro-10
04/22/2022 08:35:00,10.8,94.76,12.7,2,weather-pro-10
04/22/2022 08:40:00,9.8,94.05,12.4,2,weather-pro-10
04/22/2022 08:45:00,9.5,94.6,13.6,2,weather-pro-10
04/22/2022 08:50:00,10,94.06,13.6,2,weather-pro-10
04/22/2022 08:55:00,9.7,94.82,12.4,2,weather-pro-10
04/22/2022 09:00:00,13,82.01,3.6,5,weather-pro-10
04/22/2022 09:05:00,12.5,82.17,4.6,5,weather-pro-10
04/22/2022 09:10:00,12.4,81.11,3.4,5,weather-pro-10
04/22/2022 09:15:00,12.7,81.74,2.7,5,weather-pro-10
04/22/2022 09:20:00,14,82.46,3.1,5,weather-pro-10
04/22/2022 09:25:00,13.5,82.36,3.2,5,weather-pro-10
04/22/2022 09:30:00,12.5,82.38,3,5,weather-pro-10
04/22/2022 09:35:00,12.6,82.71,3.9,5,weather-pro-10
04/22/2022 09:40:00,13.1,81.51,3.5,5,weather-pro-10
04/22/2022 09:45:00,13.8,81.54,4.2,5,weather-pro-10
04/22/2022 09:50:00,12.3,81.43,3.2,5,weather-pro-10
04/22/2022 09:55:00,13.5,81.14,4,5,weather-pro-10
04/22/2022 10:00:00,16,63.17,5.4,6,weather-pro-10
04/22/2022 10:05:00,15.6,63.95,5.8,6,weather-pro-10
04/22/2022 10:10:00,16.2,63.41,4.6,6,weather-pro-10
04/22/2022 10:15:00,15.7,62.67,5,6,weather-pro-10
04/22/2022 10:20:00,15.8,63.6,4.6,6,weather-pro-10
04/22/2022 10:25:00,16.8,62.21,4.5,6,weather-pro-10
04/22/2022 10:30:00,16.8,62.87,5.4,6,weather-pro-10
04/22/2022 10:35:00,15.8,63.08,5.3,6,weather-pro-10
04/22/2022 10:40:00,15,63.06,4.4,6,weather-pro-10
04/22/2022 10:45:00,15.3,62.45,5.4,6,weather-pro-10
04/22/2022 10:50:00,15.3,62.33,4.6,6,weather-pro-10
04/22/2022 10:55:00,16.9,63.32,4.6,6,weather-pro-10
04/22/2022 11:00:00,16.6,60.5,16.2,4,weather-pro-10
04/22/2022 11:05:00,15.8,59.66,16.1,4,weather-pro-10
04/22/2022 11:10:00,17.6,61.26,16.2,4,weather-pro-10
04/22/2022 11:15:00,16.3,61.01,15.5,4,weather-pro-10
04/22/2022 11:20:00,15.9,60.7,16.5,4,weather-pro-10
04/22/2022 11:25:00,16.1,60.12,16.2,4,weather-pro-10
04/22/2022 11:30:00,16,60.78,16.7,4,weather-pro-10
04/22/2022 11:35:00,17.4,60.95,15.7,4,weather-pro-10
04/22/2022 11:40:00,16.1,60.29,16.7,4,weather-pro-10
04/22/2022 11:45:00,15.6,59.9,15.5,4,weather-pro-10
04/22/2022 11:50:00,17.5,60.06,16.5,4,weather-pro-10
04/22/2022 11:55:00,17.6,61.31,16.5,4,weather-pro-10
04/22/2022 12:00:00,20,52.54,7.6,9,weather-pro-10
04/22/2022 12:05:00,19.8,51.74,8.6,9,weather-pro-10
04/22/2022 12:10:00,19.2,52.07,7.6,9,weather-pro-10
04/22/2022 12:15:00,19.7,53.42,6.8,9,weather-pro-10
04/22/2022 12:20:00,20.2,51.95,8.6,9,weather-pro-10
04/22/2022 12:25:00,21,51.9,7,9,weather-pro-10
04/22/2022 12:30:00,19.9,53.2,6.9,9,weather-pro-10
04/22/2022 12:35:00,20.3,53.18,8.2,9,weather-pro-10
04/22/2022 12:40:00,20.9,53.5,7,9,weather-pro-10
04/22/2022 12:45:00,20.5,52.51,7.1,9,weather-pro-10
04/22/2022 12:50:00,20.8,52.97,8.4,9,weather-pro-10
04/22/2022 12:55:00,19.2,53.36,7.1,9,weather-pro-10
04/22/2022 13:00:00,22,40.6,18.4,8,weather-pro-10
04/22/2022 13:05:00,21.6,41.25,18.4,8,weather-pro-10
04/22/2022 13:10:00,22.4,40.15,19.2,8,weather-pro-10
04/22/2022 13:15:00,22.9,39.72,17.9,8,weather-pro-10
04/22/2022 13:20:00,21.9,41.24,17.6,8,weather-pro-10
04/22/2022 13:25:00,22.5,40.91,17.8,8,weather-pro-10
04/22/2022 13:30:00,22.9,41.08,18.1,8,weather-pro-10
04/22/2022 13:35:00,21.6,41.37,18.7,8,weather-pro-10
04/22/2022 13:40:00,22.2,40.67,18.9,8,weather-pro-10
04/22/2022 13:45:00,21.7,41.29,17.5,8,weather-pro-10
04/22/2022 13:50:00,21.2,41.6,18.6,8,weather-pro-10
04/22/2022 13:55:00,21.5,40.45,18.6,8,weather-pro-10
04/22/2022 14:00:00,21.3,35.21,16.7,8,weather-pro-10
04/22/2022 14:05:00,21.5,34.43,16,8,weather-pro-10
04/22/2022 14:10:00,21.7,34.78,16.1,8,weather-pro-10
04/22/2022 14:15:00,21.2,34.49,16.8,8,weather-pro-10
04/22/2022 14:20:00,21.5,35.46,17.4,8,weather-pro-10
04/22/2022 14:25:00,21,36.19,16.7,8,weather-pro-10
04/22/2022 14:30:00,21.8,34.56,16.8,8,weather-pro-10
04/22/2022 14:35:00,20.4,35.14,16.3,8,weather-pro-10
04/22/2022 14:40:00,20.5,35.9,15.7,8,weather-pro-10
04/22/2022 14:45:00,21.7,35.08,17,8,weather-pro-10
04/22/2022 14:50:00,21,35.71,16.3,8,weather-pro-10
04/22/2022 14:55:00,20.8,35.22,16.5,8,weather-pro-10
04/22/2022 15:00:00,24,33.6,22.3,7,weather-pro-10
04/22/2022 15:05:00,23.3,33.96,21.6,7,weather-pro-10
04/22/2022 15:10:00,24.9,32.95,22.8,7,weather-pro-10
04/22/2022 15:15:00,24.1,33.47,22.5,7,weather-pro-10
04/22/2022 15:20:00,23,32.74,21.6,7,weather-pro-10
04/22/2022 15:25:00,23.2,34.09,21.6,7,weather-pro-10
04/22/2022 15:30:00,25,33.1,21.8,7,weather-pro-10
04/22/2022 15:35:00,24.4,32.64,22.7,7,weather-pro-10
04/22/2022 15:40:00,24.6,33.55,23,7,weather-pro-10
04/22/2022 15:45:00,23.6,32.83,22.9,7,weather-pro-10
04/22/2022 15:50:00,23.2,33.75,21.9,7,weather-pro-10
04/22/2022 15:55:00,24.7,34.46,22.1,7,weather-pro-10
04/22/2022 16:00:00,24,31.37,20.5,1,weather-pro-10
04/22/2022 16:05:00,24.2,31.54,20.1,1,weather-pro-10
04/22/2022 16:10:00,23.7,30.63,21.5,1,weather-pro-10
04/22/2022 16:15:00,23.8,31.42,20.2,1,weather-pro-10
04/22/2022 16:20:00,24,30.6,20.9,1,weather-pro-10
04/22/2022 16:25:00,24.2,32.12,20.3,1,weather-pro-10
04/22/2022 16:30:00,23.5,31.85,20,1,weather-pro-10
04/22/2022 16:35:00,23.9,30.47,21.2,1,weather-pro-10
04/22/2022 16:40:00,24.7,30.87,21,1,weather-pro-10
04/22/2022 16:45:00,24.4,31.51,19.9,1,weather-pro-10
04/22/2022 16:50:00,24,30.43,20,1,weather-pro-10
04/22/2022 16:55:00,24.6,30.9,20.5,1,weather-pro-10
04/22/2022 17:00:00,22.7,28.08,20,1,weather-pro-10
04/22/2022 17:05:00,23.4,28.68,20.3,1,weather-pro-10
04/22/2022 17:10:00,22.8,27.47,19.8,1,weather-pro-10
04/22/2022 17:15:00,22.4,28.91,19.2,1,weather-pro-10
04/22/2022 17:20:00,22.3,28.81,19.8,1,weather-pro-10
04/22/2022 17:25:00,23.2,28.2,19.3,1,weather-pro-10
04/22/2022 17:30:00,23.6,27.36,19.3,1,weather-pro-10
04/22/2022 17:35:00,22.9,27.71,19.8,1,weather-pro-10
04/22/2022 17:40:00,22.2,28.7,21,1,weather-pro-10
04/22/2022 17:45:00,22.5,29.04,20.3,1,weather-pro-10
04/22/2022 17:50:00,23.4,28.38,20.1,1,weather-pro-10
04/22/2022 17:55:00,22.6,28.14,20.3,1,weather-pro-10
04/22/2022 18:00:00,22,37.92,13,0,weather-pro-10
04/22/2022 18:05:00,22.3,37.03,12.1,0,weather-pro-10
04/22/2022 18:10:00,21.2,38.33,12.6,0,weather-pro-10
04/22/2022 18:15:00,22.3,37.67,13,0,weather-pro-10
04/22/2022 18:20:00,22.6,38.55,12.5,0,weather-pro-10
04/22/2022 18:25:00,22.9,38.83,13.2,0,weather-pro-10
04/22/2022 18:30:00,21.4,38.49,13.7,0,weather-pro-10
04/22/2022 18:35:00,23,38.83,12.3,0,weather-pro-10
04/22/2022 18:40:00,22,38.77,12.5,0,weather-pro-10
04/22/2022 18:45:00,21.5,37.31,12.8,0,weather-pro-10
04/22/2022 18:50:00,22,38,13.7,0,weather-pro-10
04/22/2022 18:55:00,22,37.04,12.4,0,weather-pro-10
04/22/2022 19:00:00,20,42.88,9.4,0,weather-pro-10
04/22/2022 19:05:00,19.8,43.87,10,0,weather-pro-10
04/22/2022 19:10:00,20.8,41.93,9.3,0,weather-pro-10
04/22/2022 19:15:00,19.4,43.68,8.4,0,weather-pro-10
04/22/2022 19:20:00,20.1,43.29,9.7,0,weather-pro-10
04/22/2022 19:25:00,19.2,43.19,10.3,0,weather-pro-10
04/22/2022 19:30:00,19.9,42.4,8.7,0,weather-pro-10
04/22/2022 19:35:00,19.2,42.62,9,0,weather-pro-10
04/22/2022 19:40:00,20.1,43.28,8.8,0,weather-pro-10
04/22/2022 19:45:00,19.3,43.81,10.2,0,weather-pro-10
04/22/2022 19:50:00,20,43.08,8.9,0,weather-pro-10
04/22/2022 19:55:00,19.3,42.66,9,0,weather-pro-10
04/22/2022 20:00:00,18.7,39.55,12.7,0,weather-pro-10
04/22/2022 20:05:00,19.5,39.96,13.1,0,weather-pro-10
04/22/2022 20:10:00,17.9,38.87,12.4,0,weather-pro-10
04/22/2022 20:15:00,19.4,38.61,13.3,0,weather-pro-10
04/22/2022 20:20:00,19.2,39.25,12,0,weather-pro-10
04/22/2022 20:25:00,19.1,38.89,13.2,0,weather-pro-10
04/22/2022 20:30:00,19.4,38.83,11.9,0,weather-pro-10
04/22/2022 20:35:00,18.5,39.37,12.7,0,weather-pro-10
04/22/2022 20:40:00,19.6,40.5,13.1,0,weather-pro-10
04/22/2022 20:45:00,19.1,39.64,12.3,0,weather-pro-10
04/22/2022 20:50:00,18.3,40.05,12.4,0,weather-pro-10
04/22/2022 20:55:00,18.1,39.27,13.2,0,weather-pro-10
04/22/2022 21:00:00,18,48.58,3.6,0,weather-pro-10
04/22/2022 21:05:00,17.9,48.91,3.4,0,weather-pro-10
04/22/2022 21:10:00,18.3,48.01,3.1,0,weather-pro-10
04/22/2022 21:15:00,18.2,47.77,4.4,0,weather-pro-10
04/22/2022 21:20:00,18.3,48.47,4,0,weather-pro-10
04/22/2022 21:25:00,17.7,48.45,3.5,0,weather-pro-10
04/22/2022 21:30:00,17.1,47.73,3.2,0,weather-pro-10
04/22/2022 21:35:00,18.6,48.41,3.3,0,weather-pro-10
04/22/2022 21:40:00,17.8,49.17,4.4,0,weather-pro-10
04/22/2022 21:45:00,17.1,48.71,2.7,0,weather-pro-10
04/22/2022 21:50:00,18.5,49.01,3.6,0,weather-pro-10
04/22/2022 21:55:00,18.2,48.32,2.8,0,weather-pro-10
04/22/2022 22:00:00,17,55.4,16.6,0,weather-pro-10
04/22/2022 22:05:00,16.1,54.9,15.9,0,weather-pro-10
04/22/2022 22:10:00,17.8,56.13,16.2,0,weather-pro-10
04/22/2022 22:15:00,16.8,55.61,16,0,weather-pro-10
04/22/2022 22:20:00,17.8,54.56,17.1,0,weather-pro-10
04/22/2022 22:25:00,16.4,54.89,16.6,0,weather-pro-10
04/22/2022 22:30:00,16.8,55.6,16.9,0,weather-pro-10
04/22/2022 22:35:00,17.9,55.51,16.5,0,weather-pro-10
04/22/2022 22:40:00,18,54.92,16.4,0,weather-pro-10
04/22/2022 22:45:00,16.6,55.26,17,0,weather-pro-10
04/22/2022 22:50:00,17,54.6,17.5,0,weather-pro-10
04/22/2022 22:55:00,16.7,54.43,16.4,0,weather-pro-10
04/22/2022 23:00:00,15.3,52.85,7.2,0,weather-pro-10
04/22/2022 23:05:00,16.3,53.76,7.8,0,weather-pro-10
04/22/2022 23:10:00,16,52.73,6.8,0,weather-pro-10
04/22/2022 23:15:00,15.5,52.35,7.5,0,weather-pro-10
04/22/2022 23:20:00,15.1,52.06,7.9,0,weather-pro-10
04/22/2022 23:25:00,14.7,52.64,8.1,0,weather-pro-10
04/22/2022 23:30:00,15.1,52.32,6.4,0,weather-pro-10
04/22/2022 23:35:00,14.9,53.7,7.7,0,weather-pro-10
04/22/2022 23:40:00,14.7,52.96,6.9,0,weather-pro-10
04/22/2022 23:45:00,15.9,53.57,7.5,0,weather-pro-10
04/22/2022 23:50:00,16.2,52.88,8.1,0,weather-pro-10
04/22/2022 23:55:00,15.9,53.64,6.4,0,weather-pro-10
04/23/2022 00:00:00,15,72.03,9.4,0,weather-pro-10
04/23/2022 00:05:00,14.5,72.35,8.8,0,weather-pro-10
04/23/2022 00:10:00,14.2,71.98,9.5,0,weather-pro-10
04/23/2022 00:15:00,15.7,72.57,9.6,0,weather-pro-10
04/23/2022 00:20:00,15.4,72.68,9.5,0,weather-pro-10
04/23/2022 00:25:00,15.8,72.1,8.8,0,weather-pro-10
04/23/2022 00:30:00,14.9,71.98,10.1,0,weather-pro-10
04/23/2022 00:35:00,14.9,71.86,9.8,0,weather-pro-10
04/23/2022 00:40:00,14.3,71.85,9.8,0,weather-pro-10
04/23/2022 00:45:00,15.4,71.78,8.8,0,weather-pro-10
04/23/2022 00:50:00,14,72.18,9.5,0,weather-pro-10
04/23/2022 00:55:00,14.6,71.59,8.6,0,weather-pro-10
04/23/2022 01:00:00,13,100,3.6,0,weather-pro-10
