time,temperature,humidity,windspeed,uvindex,deviceid
04/22/2022 06:55:00,11.5,76.34,14.2,0,weather-pro-5
04/22/2022 07:00:00,12,71.47,7.6,0,weather-pro-5
04/22/2022 07:05:00,11.2,71.9,8.2,0,weather-pro-5
04/22/2022 07:10:00,12.9,71.26,8.3,0,weather-pro-5
04/22/2022 07:15:00,12,72.17,7.1,0,weather-pro-5
04/22/2022 07:20:00,11.5,72.44,6.7,0,weather-pro-5
04/22/2022 07:25:00,12.7,72.09,8.5,0,weather-pro-5
04/22/2022 07:30:00,12,71.84,7.7,0,weather-pro-5
04/22/2022 07:35:00,12.1,70.92,7.2,0,weather-pro-5
04/22/2022 07:40:00,12.4,70.83,7.2,0,weather-pro-5
04/22/2022 07:45:00,12.3,72.1,7.5,0,weather-pro-5
04/22/2022 07:50:00,11.6,70.71,8.3,0,weather-pro-5
04/22/2022 07:55:00,11.8,71.36,7.5,0,weather-pro-5
04/22/2022 08:00:00,12.6,69.37,14.3,1,weather-pro-5
04/22/2022 08:05:00,13,68.41,13.9,1,weather-pro-5
04/22/2022 08:10:00,12.7,68.81,13.6,1,weather-pro-5
04/22/2022 08:15:00,11.9,69.86,14.1,1,weather-pro-5
04/22/2022 08:20:00,11.8,68.6,13.5,1,weather-pro-5
04/22/2022 08:25:00,12.7,70.08,15.2,1,weather-pro-5
04/22/2022 08:30:00,12.7,70.03,14,1,weather-pro-5
04/22/2022 08:35:00,13.6,69.32,13.9,1,weather-pro-5
04/22/2022 08:40:00,12,69.03,13.6,1,weather-pro-5
04/22/2022 08:45:00,13.5,69.08,13.9,1,weather-pro-5
04/22/2022 08:50:00,11.7,69.02,13.9,1,weather-pro-5
04/22/2022 08:55:00,12.5,68.61,15.1,1,weather-pro-5
04/22/2022 09:00:00,15,58.79,25.9,4,weather-pro-5
04/22/2022 09:05:00,14,58.46,25.7,4,weather-pro-5
04/22/2022 09:10:00,15,59.69,26,4,weather-pro-5
04/22/2022 09:15:00,15.3,59.16,26.2,4,weather-pro-5
04/22/2022 09:20:00,15.8,58.93,25.8,4,weather-pro-5
04/22/2022 09:25:00,15.2,57.81,25.3,4,weather-pro-5
04/22/2022 09:30:00,15.7,59.73,26.6,4,weather-pro-5
04/22/2022 09:35:00,15.1,59,26.8,4,weather-pro-5
04/22/2022 09:40:00,15.8,58.97,26.4,4,weather-pro-5
04/22/2022 09:45:00,14.1,58.61,25.5,4,weather-pro-5
04/22/2022 09:50:00,15.6,59.37,25.1,4,weather-pro-5
04/22/2022 09:55:00,15.4,59.16,26.7,4,weather-pro-5
04/22/2022 10:00:00,16,59.04,29.5,6,weather-pro-5
04/22/2022 10:05:00,16.8,59.49,30.2,6,weather-pro-5
04/22/2022 10:10:00,16.8,58.17,29.4,6,weather-pro-5
04/22/2022 10:15:00,15.9,59.46,29.2,6,weather-pro-5
04/22/2022 10:20:00,15,59.26,29.9,6,weather-pro-5
04/22/2022 10:25:00,16.9,59.62,30.3,6,weather-pro-5
04/22/2022 10:30:00,15.6,58.55,29.8,6,weather-pro-5
04/22/2022 10:35:00,16.8,58.45,28.8,6,weather-pro-5
04/22/2022 10:40:00,15.1,58.4,29.3,6,weather-pro-5
04/22/2022 10:45:00,16.5,58.69,28.7,6,weather-pro-5
04/22/2022 10:50:00,15.3,59.18,30.2,6,weather-pro-5
04/22/2022 10:55:00,15.1,59.42,29.5,6,weather-pro-5
04/22/2022 11:00:00,17.7,56.28,21.5,7,weather-pro-5
04/22/2022 11:05:00,16.9,56.94,22,7,weather-pro-5
04/22/2022 11:10:00,18.3,56.7,20.6,7,weather-pro-5
04/22/2022 11:15:00,16.9,57.28,21.7,7,weather-pro-5
04/22/2022 11:20:00,18.5,56.46,20.7,7,weather-pro-5
04/22/2022 11:25:00,17.3,55.94,20.8,7,weather-pro-5
04/22/2022 11:30:00,17.7,56.12,21.3,7,weather-pro-5
04/22/2022 11:35:00,18.6,56.46,21.8,7,weather-pro-5
04/22/2022 11:40:00,18.2,56.07,22,7,weather-pro-5
04/22/2022 11:45:00,17.6,56.13,20.9,7,weather-pro-5
04/22/2022 11:50:00,17,56.64,20.5,7,weather-pro-5
04/22/2022 11:55:00,18.2,56.11,20.8,7,weather-pro-5
04/22/2022 12:00:00,20,49.13,35.3,8,weather-pro-5
04/22/2022 12:05:00,20,49.5,34.3,8,weather-pro-5
04/22/2022 12:10:00,20.1,48.46,35.5,8,weather-pro-5
04/22/2022 12:15:00,19.9,49.7,36.1,8,weather-pro-5
04/22/2022 12:20:00,19.1,49.34,36.2,8,weather-pro-5
04/22/2022 12:25:00,19.5,49.31,34.4,8,weather-pro-5
04/22/2022 12:30:00,19.8,48.75,35.7,8,weather-pro-5
04/22/2022 12:35:00,19.6,49.37,34.8,8,weather-pro-5
04/22/2022 12:40:00,19.6,50.04,35.4,8,weather-pro-5
04/22/2022 12:45:00,20.2,48.8,35.1,8,weather-pro-5
04/22/2022 12:50:00,20.6,49.07,36.2,8,weather-pro-5
04/22/2022 12:55:00,20,50.04,35.7,8,weather-pro-5
04/22/2022 13:00:00,22,46.46,29.5,9,weather-pro-5
04/22/2022 13:05:00,22.4,46.53,28.6,9,weather-pro-5
04/22/2022 13:10:00,21.7,46.48,28.7,9,weather-pro-5
04/22/2022 13:15:00,21,46.92,30.2,9,weather-pro-5
04/22/2022 13:20:00,22.9,46.14,30,9,weather-pro-5
04/22/2022 13:25:00,21.4,46.14,29.5,9,weather-pro-5
04/22/2022 13:30:00,21.4,45.51,29.2,9,weather-pro-5
04/22/2022 13:35:00,22.3,45.79,30.4,9,weather-pro-5
04/22/2022 13:40:00,22.2,46.04,29.7,9,weather-pro-5
04/22/2022 13:45:00,22.2,46.9,28.8,9,weather-pro-5
04/22/2022 13:50:00,22.7,46.23,29.6,9,weather-pro-5
04/22/2022 13:55:00,22,45.47,29.6,9,weather-pro-5
04/22/2022 14:00:00,22,43.77,21.6,5,weather-pro-5
04/22/2022 14:05:00,22.4,44.7,22.2,5,weather-pro-5
04/22/2022 14:10:00,21.9,42.92,22.3,5,weather-pro-5
04/22/2022 14:15:00,21.4,43.04,22.1,5,weather-pro-5
04/22/2022 14:20:00,22.2,44.62,21.9,5,weather-pro-5
04/22/2022 14:25:00,21.3,43.79,22.4,5,weather-pro-5
04/22/2022 14:30:00,21.4,43.89,22.3,5,weather-pro-5
04/22/2022 14:35:00,22.6,44.55,21.1,5,weather-pro-5
04/22/2022 14:40:00,22,44.15,22.1,5,weather-pro-5
04/22/2022 14:45:00,21.7,44.34,21.8,5,weather-pro-5
04/22/2022 14:50:00,21.9,44.15,22.4,5,weather-pro-5
04/22/2022 14:55:00,22.9,42.97,22.2,5,weather-pro-5
04/22/2022 15:00:00,24,35.97,24.1,5,weather-pro-5
04/22/2022 15:05:00,24.5,36.3,24.5,5,weather-pro-5
04/22/2022 15:10:00,23.2,36.94,23.5,5,weather-pro-5
04/22/2022 15:15:00,23.2,35.89,23.9,5,weather-pro-5
04/22/2022 15:20:00,24.6,36,23.2,5,weather-pro-5
04/22/2022 15:25:00,23.8,35.59,24.4,5,weather-pro-5
04/22/2022 15:30:00,23.6,36.05,25.1,5,weather-pro-5
04/22/2022 15:35:00,24.2,35.79,23.5,5,weather-pro-5
04/22/2022 15:40:00,24.5,35.67,24.4,5,weather-pro-5
04/22/2022 15:45:00,23.4,35.76,23.7,5,weather-pro-5
04/22/2022 15:50:00,23.9,36.17,24.7,5,weather-pro-5
04/22/2022 15:55:00,23.7,35.81,23.3,5,weather-pro-5
04/22/2022 16:00:00,23,35.69,22.3,2,weather-pro-5
04/22/2022 16:05:00,23.3,36.02,21.5,2,weather-pro-5
04/22/2022 16:10:00,22.9,34.86,22.8,2,weather-pro-5
04/22/2022 16:15:00,23.4,34.77,21.4,2,weather-pro-5
04/22/2022 16:20:00,23.6,35.27,22,2,weather-pro-5
04/22/2022 16:25:00,23.7,35.34,22.7,2,weather-pro-5
04/22/2022 16:30:00,22.4,35.42,21.7,2,weather-pro-5
04/22/2022 16:35:00,23,35.74,22.5,2,weather-pro-5
04/22/2022 16:40:00,22.8,36.39,21.9,2,weather-pro-5
04/22/2022 16:45:00,22.6,36.6,21.4,2,weather-pro-5
04/22/2022 16:50:00,23.2,35.36,21.8,2,weather-pro-5
04/22/2022 16:55:00,22.6,35.68,22.5,2,weather-pro-5
04/22/2022 17:00:00,22.8,39.47,21.5,2,weather-pro-5
04/22/2022 17:05:00,22.3,40.23,22.2,2,weather-pro-5
04/22/2022 17:10:00,23.2,39.42,20.5,2,weather-pro-5
04/22/2022 17:15:00,22.8,39.23,20.9,2,weather-pro-5
04/22/2022 17:20:00,22.7,39.26,21.8,2,weather-pro-5
04/22/2022 17:25:00,23.3,39.58,21.7,2,weather-pro-5
04/22/2022 17:30:00,22.3,38.69,20.5,2,weather-pro-5
04/22/2022 17:35:00,21.9,39.85,20.6,2,weather-pro-5
04/22/2022 17:40:00,23.3,38.84,20.8,2,weather-pro-5
04/22/2022 17:45:00,23.2,39.42,21.3,2,weather-pro-5
04/22/2022 17:50:00,23.4,39.86,22.4,2,weather-pro-5
04/22/2022 17:55:00,23.3,38.78,21,2,weather-pro-5
04/22/2022 18:00:00,22,37.92,5.4,1,weather-pro-5
04/22/2022 18:05:00,22.4,36.96,4.8,1,weather-pro-5
04/22/2022 18:10:00,22.7,37.21,4.5,1,weather-pro-5
04/22/2022 18:15:00,22.7,36.99,6.3,1,weather-pro-5
04/22/2022 18:20:00,21.9,37.17,5.7,1,weather-pro-5
04/22/2022 18:25:00,21.5,38.04,4.5,1,weather-pro-5
04/22/2022 18:30:00,23,38.64,4.9,1,weather-pro-5
04/22/2022 18:35:00,22.2,37.57,5.3,1,weather-pro-5
04/22/2022 18:40:00,22.7,38.1,5.9,1,weather-pro-5
04/22/2022 18:45:00,22,38.86,6.3,1,weather-pro-5
04/22/2022 18:50:00,21.3,37.18,5.9,1,weather-pro-5
04/22/2022 18:55:00,22,37.15,5.3,1,weather-pro-5
04/22/2022 19:00:00,19,42.6,13,0,weather-pro-5
04/22/2022 19:05:00,18.1,41.98,12.9,0,weather-pro-5
04/22/2022 19:10:00,18.2,42.4,13.2,0,weather-pro-5
04/22/2022 19:15:00,19.5,43.08,13.6,0,weather-pro-5
04/22/2022 19:20:00,19.4,41.96,13.8,0,weather-pro-5
04/22/2022 19:25:00,18.6,42.17,12.9,0,weather-pro-5
04/22/2022 19:30:00,18.3,42.37,12.7,0,weather-pro-5
04/22/2022 19:35:00,19.6,42.41,12.1,0,weather-pro-5
04/22/2022 19:40:00,18.8,41.88,12.8,0,weather-pro-5
04/22/2022 19:45:00,19.7,42.69,13,0,weather-pro-5
04/22/2022 19:50:00,20,43.36,13.5,0,weather-pro-5
04/22/2022 19:55:00,18.3,42.59,13,0,weather-pro-5
04/22/2022 20:00:00,18.8,46.39,3.7,0,weather-pro-5
04/22/2022 20:05:00,18.2,45.56,3.7,0,weather-pro-5
04/22/2022 20:10:00,19.2,46.2,3.1,0,weather-pro-5
04/22/2022 20:15:00,19.5,45.78,3.6,0,weather-pro-5
04/22/2022 20:20:00,18.5,46.52,3.5,0,weather-pro-5
04/22/2022 20:25:00,18.5,45.95,3.6,0,weather-pro-5
04/22/2022 20:30:00,19.2,46.78,3.7,0,weather-pro-5
04/22/2022 20:35:00,18.9,45.61,3.7,0,weather-pro-5
04/22/2022 20:40:00,19.6,45.86,3.3,0,weather-pro-5
04/22/2022 20:45:00,19.7,45.89,4.2,0,weather-pro-5
04/22/2022 20:50:00,19.6,46.82,2.9,0,weather-pro-5
04/22/2022 20:55:00,18,46.48,3.6,0,weather-pro-5
04/22/2022 21:00:00,17,48.31,11.2,0,weather-pro-5
04/22/2022 21:05:00,17,48.05,12.1,0,weather-pro-5
04/22/2022 21:10:00,16,47.49,11.9,0,weather-pro-5
04/22/2022 21:15:00,17.2,48.42,11.7,0,weather-pro-5
04/22/2022 21:20:00,17.8,47.84,11.5,0,weather-pro-5
04/22/2022 21:25:00,17.8,48.09,10.8,0,weather-pro-5
04/22/2022 21:30:00,17.7,48.61,10.7,0,weather-pro-5
04/22/2022 21:35:00,16.4,47.98,11.6,0,weather-pro-5
04/22/2022 21:40:00,16.5,47.49,10.2,0,weather-pro-5
04/22/2022 21:45:00,16.3,47.92,10.4,0,weather-pro-5
04/22/2022 21:50:00,16.8,47.7,10.9,0,weather-pro-5
04/22/2022 21:55:00,17,48.44,11.7,0,weather-pro-5
04/22/2022 22:00:00,17,51.75,13,0,weather-pro-5
04/22/2022 22:05:00,16.1,51.28,13,0,weather-pro-5
04/22/2022 22:10:00,16.5,52.72,13,0,weather-pro-5
04/22/2022 22:15:00,16.3,52.73,12.6,0,weather-pro-5
04/22/2022 22:20:00,16.8,51.54,12.9,0,weather-pro-5
04/22/2022 22:25:00,17.1,51.18,13.1,0,weather-pro-5
04/22/2022 22:30:00,16.3,52.66,12.4,0,weather-pro-5
04/22/2022 22:35:00,16.1,51.41,13.9,0,weather-pro-5
04/22/2022 22:40:00,17.8,52.41,12.1,0,weather-pro-5
04/22/2022 22:45:00,17.7,52.57,12.2,0,weather-pro-5
04/22/2022 22:50:00,17.2,50.85,13.1,0,weather-pro-5
04/22/2022 22:55:00,16,51.74,13.1,0,weather-pro-5
04/22/2022 23:00:00,13.4,87.29,3.7,0,weather-pro-5
04/22/2022 23:05:00,13.8,87.56,3.1,0,weather-pro-5
04/22/2022 23:10:00,12.5,86.72,2.9,0,weather-pro-5
04/22/2022 23:15:00,12.5,87.94,4.3,0,weather-pro-5
04/22/2022 23:20:00,12.4,86.68,3.7,0,weather-pro-5
04/22/2022 23:25:00,14.3,87.81,3.7,0,weather-pro-5
04/22/2022 23:30:00,13,88.16,3.9,0,weather-pro-5
04/22/2022 23:35:00,13.7,88.1,3.3,0,weather-pro-5
04/22/2022 23:40:00,13.2,86.94,3.3,0,weather-pro-5
04/22/2022 23:45:00,12.7,88.16,3.2,0,weather-pro-5
04/22/2022 23:50:00,13.9,86.75,4.7,0,weather-pro-5
04/22/2022 23:55:00,12.6,88.06,3.3,0,weather-pro-5
04/23/2022 00:00:00,14,71.85,11.2,0,weather-pro-5
04/23/2022 00:05:00,14.1,71.97,11.2,0,weather-pro-5
04/23/2022 00:10:00,15,72.5,10.6,0,weather-pro-5
04/23/2022 00:15:00,13.1,71.1,10.9,0,weather-pro-5
04/23/2022 00:20:00,14.9,72.8,11.1,0,weather-pro-5
04/23/2022 00:25:00,14,72.37,11.2,0,weather-pro-5
04/23/2022 00:30:00,14.9,72.39,10.5,0,weather-pro-5
04/23/2022 00:35:00,14.5,72.81,11.4,0,weather-pro-5
04/23/2022 00:40:00,14.2,72.2,11.6,0,weather-pro-5
04/23/2022 00:45:00,13.8,71.88,10.4,0,weather-pro-5
04/23/2022 00:50:00,13.3,72.09,11.8,0,weather-pro-5
04/23/2022 00:55:00,14.2,71.8,10.3,0,weather-pro-5
04/23/2022 01:00:00,12,87.57,7.6,0,weather-pro-5
04/23/2022 01:05:00,12.6,86.93,7.5,0,weather-pro-5
04/23/2022 01:10:00,11.7,86.92,8.4,0,weather-pro-5
04/23/2022 01:15:00,11.9,87.76,7.7,0,weather-pro-5
04/23/2022 01:20:00,11.4,87.35,8.1,0,weather-pro-5
04/23/2022 01:25:00,11.9,87.41,6.8,0,weather-pro-5
04/23/2022 01:30:00,12.7,87.17,7.5,0,weather-pro-5
04/23/2022 01:35:00,13,87.97,7.4,0,weather-pro-5
04/23/2022 01:40:00,12.5,87.97,7.8,0,weather-pro-5
04/23/2022 01:45:00,12,88.27,7.7,0,weather-pro-5
04/23/2022 01:50:00,12.6,87.44,8.6,0,weather-pro-5
04/23/2022 01:55:00,12.9,87.98,8,0,weather-pro-5
04/23/2022 02:00:00,11.9,95.49,3.6,0,weather-pro-5
04/23/2022 02:05:00,12.7,96.03,3.2,0,weather-pro-5
04/23/2022 02:10:00,11.7,94.9,3.8,0,weather-pro-5
04/23/2022 02:15:00,12.3,95.92,4.3,0,weather-pro-5
04/23/2022 02:20:00,12.4,96.34,3.2,0,weather-pro-5
04/23/2022 02:25:00,10.9,95.64,4.6,0,weather-pro-5
04/23/2022 02:30:00,12.6,95.55,3.8,0,weather-pro-5
04/23/2022 02:35:00,11.8,96.45,2.7,0,weather-pro-5
04/23/2022 02:40:00,12.1,95.46,3.7,0,weather-pro-5
04/23/2022 02:45:00,11.7,95.36,3.8,0,weather-pro-5
04/23/2022 02:50:00,11.1,95.32,3.4,0,weather-pro-5
04/23/2022 02:55:00,10.9,96.24,3.9,0,weather-pro-5
04/23/2022 03:00:00,11,100,1.8,0,weather-pro-5
04/23/2022 03:05:00,10.3,99.48,0.9,0,weather-pro-5
04/23/2022 03:10:00,11.4,100,2.5,0,weather-pro-5
04/23/2022 03:15:00,10.3,99.04,0.8,0,weather-pro-5
04/23/2022 03:20:00,10.3,100,1.1,0,weather-pro-5
04/23/2022 03:25:00,10.4,100,1.4,0,weather-pro-5
04/23/2022 03:30:00,10.7,99.21,2.2,0,weather-pro-5
04/23/2022 03:35:00,10.3,99.42,2.2,0,weather-pro-5
04/23/2022 03:40:00,11.8,99.43,1.9,0,weather-pro-5
04/23/2022 03:45:00,11.9,100,1.9,0,weather-pro-5
04/23/2022 03:50:00,11.3,99.93,2.1,0,weather-pro-5
04/23/2022 03:55:00,10.8,99.65,0.8,0,weather-pro-5
04/23/2022 04:00:00,11,93.55,1.8,0,weather-pro-5
04/23/2022 04:05:00,10.5,92.86,2.7,0,weather-pro-5
04/23/2022 04:10:00,11.2,93.56,2.1,0,weather-pro-5
04/23/2022 04:15:00,11.1,94.01,2.5,0,weather-pro-5
04/23/2022 04:20:00,10.4,94.04,1.3,0,weather-pro-5
04/23/2022 04:25:00,10.9,93.55,0.9,0,weather-pro-5
04/23/2022 04:30:00,10.3,94.3,1.9,0,weather-pro-5
04/23/2022 04:35:00,10.3,93.62,2.7,0,weather-pro-5
04/23/2022 04:40:00,10.2,94.02,1.3,0,weather-pro-5
04/23/2022 04:45:00,10.6,92.71,2.5,0,weather-pro-5
04/23/2022 04:50:00,11.2,92.66,0.9,0,weather-pro-5
04/23/2022 04:55:00,11.5,93.12,1.9,0,weather-pro-5
04/23/2022 05:00:00,11.3,95.54,3.6,0,weather-pro-5
04/23/2022 05:05:00,10.7,95.89,2.7,0,weather-pro-5
04/23/2022 05:10:00,10.8,95.99,3.3,0,weather-pro-5
04/23/2022 05:15:00,11.5,95.6,2.9,0,weather-pro-5
04/23/2022 05:20:00,11.4,95.22,3.6,0,weather-pro-5
04/23/2022 05:25:00,11.2,96.42,2.8,0,weather-pro-5
04/23/2022 05:30:00,12.1,96.51,4.2,0,weather-pro-5
04/23/2022 05:35:00,11.2,94.66,3.9,0,weather-pro-5
04/23/2022 05:40:00,11,95.33,4.4,0,weather-pro-5
04/23/2022 05:45:00,11.2,95.28,4.3,0,weather-pro-5
04/23/2022 05:50:00,11,96.07,3.5,0,weather-pro-5
04/23/2022 05:55:00,12.2,94.79,3.8,0,weather-pro-5
04/23/2022 06:00:00,10,100,5.4,0,weather-pro-5
04/23/2022 06:05:00,10.1,99.65,5.5,0,weather-pro-5
04/23/2022 06:10:00,9.3,99.69,4.6,0,weather-pro-5
04/23/2022 06:15:00,10.7,100,5.8,0,weather-pro-5
04/23/2022 06:20:00,9.2,100,5,0,weather-pro-5
04/23/2022 06:25:00,10.2,99.47,5.8,0,weather-pro-5
04/23/2022 06:30:00,10,100,4.8,0,weather-pro-5
04/23/2022 06:35:00,9.9,99.03,4.9,0,weather-pro-5
04/23/2022 06:40:00,9.8,100,5.4,0,weather-pro-5
04/23/2022 06:45:00,10,99.52,5.5,0,weather-pro-5
04/23/2022 06:50:00,9.6,100,5.5,0,weather-pro-5
04/23/2022 06:55:00,10.3,99.51,4.4,0,weather-pro-5
04/23/2022 07:00:00,10,100,1.8,0,weather-pro-5
04/23/2022 07:05:00,9.9,99.17,2.1,0,weather-pro-5
04/23/2022 07:10:00,9.8,99.62,1.5,0,weather-pro-5
04/23/2022 07:15:00,9.2,100,2.7,0,weather-pro-5
04/23/2022 07:20:00,9.2,99.62,1.7,0,weather-pro-5
04/23/2022 07:25:00,9.4,99.7,1.1,0,weather-pro-5
04/23/2022 07:30:00,9.1,99.72,1.5,0,weather-pro-5
04/23/2022 07:35:00,10.3,100,2.1,0,weather-pro-5
04/23/2022 07:40:00,11,100,2,0,weather-pro-5
04/23/2022 07:45:00,9.8,100,2,0,weather-pro-5
04/23/2022 07:50:00,9.7,99.72,1.5,0,weather-pro-5
04/23/2022 07:55:00,9.7,99.7,2.7,0,weather-pro-5
04/23/2022 08:00:00,13,82.74,7.1,1,weather-pro-5
04/23/2022 08:05:00,12.5,82.9,7,1,weather-pro-5
04/23/2022 08:10:00,12.2,81.81,8.1,1,weather-pro-5
04/23/2022 08:15:00,13.5,82.78,7,1,weather-pro-5
04/23/2022 08:20:00,13.3,81.8,7.8,1,weather-pro-5
04/23/2022 08:25:00,12.2,83.68,7,1,weather-pro-5
04/23/2022 08:30:00,13.5,82.87,8.1,1,weather-pro-5
04/23/2022 08:35:00,12,81.8,6.4,1,weather-pro-5
04/23/2022 08:40:00,12.9,81.76,6.4,1,weather-pro-5
04/23/2022 08:45:00,12.7,83.07,6.6,1,weather-pro-5
04/23/2022 08:50:00,13.3,82.68,6.3,1,weather-pro-5
04/23/2022 08:55:00,12.2,83.07,6.7,1,weather-pro-5
04/23/2022 09:00:00,15,82.26,3.6,4,weather-pro-5
04/23/2022 09:05:00,15,81.81,4,4,weather-pro-5
04/23/2022 09:10:00,15.8,82.58,3.6,4,weather-pro-5
04/23/2022 09:15:00,15.2,81.57,3.8,4,weather-pro-5
04/23/2022 09:20:00,15.8,83.06,3.5,4,weather-pro-5
04/23/2022 09:25:00,14.8,81.81,4.4,4,weather-pro-5
04/23/2022 09:30:00,15.5,82.47,4.4,4,weather-pro-5
04/23/2022 09:35:00,15.7,82.05,3.3,4,weather-pro-5
04/23/2022 09:40:00,14.6,82.95,2.9,4,weather-pro-5
04/23/2022 09:45:00,14.7,82.32,3.5,4,weather-pro-5
04/23/2022 09:50:00,15,82.85,3,4,weather-pro-5
04/23/2022 09:55:00,14.2,82.81,4.5,4,weather-pro-5
04/23/2022 10:00:00,16,72.22,1.8,6,weather-pro-5
04/23/2022 10:05:00,15,72.22,2.5,6,weather-pro-5
04/23/2022 10:10:00,16.5,73,2.3,6,weather-pro-5
04/23/2022 10:15:00,15.8,71.65,0.9,6,weather-pro-5
04/23/2022 10:20:00,15.6,72.44,2,6,weather-pro-5
04/23/2022 10:25:00,15,71.88,1.8,6,weather-pro-5
04/23/2022 10:30:00,15.9,71.48,1.8,6,weather-pro-5
04/23/2022 10:35:00,15.1,71.24,2.6,6,weather-pro-5
04/23/2022 10:40:00,16.3,72.33,1.9,6,weather-pro-5
04/23/2022 10:45:00,16.1,72.45,2.8,6,weather-pro-5
04/23/2022 10:50:00,15.2,73.05,1.1,6,weather-pro-5
04/23/2022 10:55:00,15.9,72.8,2.2,6,weather-pro-5
04/23/2022 11:00:00,17.7,52.06,10.7,7,weather-pro-5
04/23/2022 11:05:00,17.1,52.89,9.8,7,weather-pro-5
04/23/2022 11:10:00,17.2,51.28,9.8,7,weather-pro-5
04/23/2022 11:15:00,16.7,52.93,10.2,7,weather-pro-5
04/23/2022 11:20:00,16.7,52.65,11.6,7,weather-pro-5
04/23/2022 11:25:00,18,52.37,10.3,7,weather-pro-5
04/23/2022 11:30:00,18,52,11.4,7,weather-pro-5
04/23/2022 11:35:00,17,51.72,10.8,7,weather-pro-5
04/23/2022 11:40:00,17.6,52.16,11.6,7,weather-pro-5
04/23/2022 11:45:00,18.6,51.89,10.9,7,weather-pro-5
04/23/2022 11:50:00,17.7,51.35,11.5,7,weather-pro-5
04/23/2022 11:55:00,17.4,51.85,10.4,7,weather-pro-5
04/23/2022 12:00:00,20,45.91,13,8,weather-pro-5
04/23/2022 12:05:00,20.9,44.98,12.5,8,weather-pro-5
04/23/2022 12:10:00,20,45.25,13.9,8,weather-pro-5
04/23/2022 12:15:00,19.1,45.89,12.8,8,weather-pro-5
04/23/2022 12:20:00,20.1,45.47,12.2,8,weather-pro-5
04/23/2022 12:25:00,19,46.18,12,8,weather-pro-5
04/23/2022 12:30:00,19.4,45.02,13,8,weather-pro-5
04/23/2022 12:35:00,20.5,45.7,12.1,8,weather-pro-5
04/23/2022 12:40:00,19.3,45.61,13.4,8,weather-pro-5
04/23/2022 12:45:00,19.2,45.24,12.9,8,weather-pro-5
04/23/2022 12:50:00,20.2,46.57,12.9,8,weather-pro-5
04/23/2022 12:55:00,21,45.89,13.4,8,weather-pro-5
04/23/2022 13:00:00,21,40.32,5.4,8,weather-pro-5
04/23/2022 13:05:00,20.1,40.58,5.4,8,weather-pro-5
04/23/2022 13:10:00,20.8,39.36,5.2,8,weather-pro-5
04/23/2022 13:15:00,21,40.59,5.8,8,weather-pro-5
04/23/2022 13:20:00,20.3,40.61,5.5,8,weather-pro-5
04/23/2022 13:25:00,21.6,39.51,5.8,8,weather-pro-5
04/23/2022 13:30:00,21.7,39.66,6.1,8,weather-pro-5
04/23/2022 13:35:00,20.4,40.36,6,8,weather-pro-5
04/23/2022 13:40:00,20.7,39.37,4.6,8,weather-pro-5
04/23/2022 13:45:00,21.8,40.43,5.6,8,weather-pro-5
04/23/2022 13:50:00,21.9,40.06,6.1,8,weather-pro-5
04/23/2022 13:55:00,20.9,40.93,6.1,8,weather-pro-5
04/23/2022 14:00:00,19.7,42.82,10.8,8,weather-pro-5
04/23/2022 14:05:00,19.2,42.1,9.9,8,weather-pro-5
04/23/2022 14:10:00,20.3,43.59,11.5,8,weather-pro-5
04/23/2022 14:15:00,20.2,42.98,10.1,8,weather-pro-5
04/23/2022 14:20:00,19.2,43.09,11.5,8,weather-pro-5
04/23/2022 14:25:00,19.7,43.24,11.2,8,weather-pro-5
04/23/2022 14:30:00,18.8,42.2,11.7,8,weather-pro-5
04/23/2022 14:35:00,19.2,41.84,11.2,8,weather-pro-5
04/23/2022 14:40:00,19.3,43.68,10.2,8,weather-pro-5
04/23/2022 14:45:00,19.6,42.56,10.6,8,weather-pro-5
04/23/2022 14:50:00,19,42.52,10.7,8,weather-pro-5
04/23/2022 14:55:00,19.5,43.04,11.2,8,weather-pro-5
04/23/2022 15:00:00,22,37.92,5.4,7,weather-pro-5
04/23/2022 15:05:00,22.1,38.48,6,7,weather-pro-5
04/23/2022 15:10:00,21.2,37.56,5.4,7,weather-pro-5
04/23/2022 15:15:00,21.4,37.94,6.3,7,weather-pro-5
04/23/2022 15:20:00,21.4,37.13,5.2,7,weather-pro-5
04/23/2022 15:25:00,21.8,37.12,4.9,7,weather-pro-5
04/23/2022 15:30:00,21.5,37.23,5.4,7,weather-pro-5
04/23/2022 15:35:00,21.5,37.16,4.5,7,weather-pro-5
04/23/2022 15:40:00,22,37.72,4.8,7,weather-pro-5
04/23/2022 15:45:00,21.5,37.33,5.5,7,weather-pro-5
04/23/2022 15:50:00,21.8,37.79,4.8,7,weather-pro-5
04/23/2022 15:55:00,21.8,38.86,6.2,7,weather-pro-5
04/23/2022 16:00:00,22,37.92,1.8,6,weather-pro-5
04/23/2022 16:05:00,22.9,37.2,1.9,6,weather-pro-5
04/23/2022 16:10:00,21.7,37.27,1,6,weather-pro-5
04/23/2022 16:15:00,21.5,38.57,1.6,6,weather-pro-5
04/23/2022 16:20:00,21.5,37.69,0.8,6,weather-pro-5
04/23/2022 16:25:00,21.6,38.18,2.7,6,weather-pro-5
04/23/2022 16:30:00,22.1,37.03,2.4,6,weather-pro-5
04/23/2022 16:35:00,22.8,37.19,0.9,6,weather-pro-5
04/23/2022 16:40:00,21.5,37.53,1.7,6,weather-pro-5
